Record_ID,Post_ID,Controle_Date,Field,Correction_Code,Original_Value,Corrected_Value,Correction_Rule,Source_Sheet,Status
SWM_26983_20201207,26983,2020-12-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26988_20201118,26988,2020-11-18,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26988_20201215,26988,2020-12-15,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26989_20201020,26989,2020-10-20,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26989_20201020,26989,2020-10-20,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Лип.75,7.75,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26989_20201118,26989,2020-11-18,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26991_20201110,26991,2020-11-10,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Вер,10.09,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26991_20201207,26991,2020-12-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.96,1.96,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26998_20201020,26998,2020-10-20,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.75,1.75,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26998_20201118,26998,2020-11-18,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26998_20201209,26998,2020-12-09,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26998_20201209,26998,2020-12-09,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27047_20201201,27047,2020-12-01,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27048_20201006,27048,2020-10-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.27,3.27,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27048_20201103,27048,2020-11-03,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27049_20201012,27049,2020-10-12,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27049_20201117,27049,2020-11-17,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лис.52,11.52,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27058_20201012,27058,2020-10-12,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Тра.96,5.96,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27058_20201012,27058,2020-10-12,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27058_20201117,27058,2020-11-17,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.24,10.24,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27062_20201012,27062,2020-10-12,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,11.Тра,11.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27062_20201117,27062,2020-11-17,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.24,10.24,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27062_20201117,27062,2020-11-17,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,24.Лют,24.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27062_20201208,27062,2020-12-08,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Сер,10.08,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27118_20201111,27118,2020-11-11,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.54,3.54,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27118_20201208,27118,2020-12-08,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.66,10.66,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27120_20201109,27120,2020-11-09,HSK,TC001_TEXT_DATE_AUTOCONVERSION,30.Тра,30.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27120_20201208,27120,2020-12-08,HSK,TC001_TEXT_DATE_AUTOCONVERSION,29.Тра,29.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27122_20201027,27122,2020-10-27,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.99,1.99,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27122_20201109,27122,2020-11-09,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.52,1.52,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27122_20201208,27122,2020-12-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.29,2.29,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27122_20201208,27122,2020-12-08,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Жов.42,10.42,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27136_20201006,27136,2020-10-06,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,22.Тра,22.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27230_20201013,27230,2020-10-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Сер.75,8.75,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27230_20201013,27230,2020-10-13,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Вер,14.09,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27230_20201104,27230,2020-11-04,HSK,TC001_TEXT_DATE_AUTOCONVERSION,19.Тра,19.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27231_20201013,27231,2020-10-13,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Бер.54,3.54,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27231_20201013,27231,2020-10-13,HSK,TC001_TEXT_DATE_AUTOCONVERSION,15.Кві,15.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27231_20201104,27231,2020-11-04,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.48,2.48,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27231_20201104,27231,2020-11-04,HSK,TC001_TEXT_DATE_AUTOCONVERSION,23.Тра,23.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27231_20201208,27231,2020-12-08,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27232_20201116,27232,2020-11-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27232_20201116,27232,2020-11-16,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27232_20201214,27232,2020-12-14,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27233_20201116,27233,2020-11-16,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,11.Кві,11.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27233_20201116,27233,2020-11-16,Nitrit,TC001_TEXT_DATE_AUTOCONVERSION,04.Тра,4.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27266_20201116,27266,2020-11-16,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27267_20201019,27267,2020-10-19,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Вер,11.09,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27267_20201019,27267,2020-10-19,Nitrit,TC001_TEXT_DATE_AUTOCONVERSION,Січ.24,1.24,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27268_20201019,27268,2020-10-19,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27268_20201019,27268,2020-10-19,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,12.Чер,12.06,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27268_20201214,27268,2020-12-14,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Кві,1.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27269_20201102,27269,2020-11-02,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27269_20201102,27269,2020-11-02,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,03.Тра,3.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27269_20201202,27269,2020-12-02,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.97,1.97,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27269_20201202,27269,2020-12-02,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27310_20201007,27310,2020-10-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.52,1.52,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27310_20201202,27310,2020-12-02,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.76,1.76,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27311_20201104,27311,2020-11-04,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.28,1.28,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27312_20201104,27312,2020-11-04,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Вер,10.09,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27312_20201104,27312,2020-11-04,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Кві.29,4.29,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27312_20201202,27312,2020-12-02,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27339_20201201,27339,2020-12-01,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Січ.76,1.76,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27339_20201201,27339,2020-12-01,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Жов.43,10.43,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27339_20201201,27339,2020-12-01,Nitrit,TC001_TEXT_DATE_AUTOCONVERSION,Січ.25,1.25,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27343_20201021,27343,2020-10-21,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27343_20201021,27343,2020-10-21,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27343_20201021,27343,2020-10-21,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Бер.96,3.96,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27343_20201216,27343,2020-12-16,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27343_20201216,27343,2020-12-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27343_20201216,27343,2020-12-16,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Вер.25,9.25,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27344_20201021,27344,2020-10-21,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27344_20201216,27344,2020-12-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27345_20201021,27345,2020-10-21,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.52,2.52,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27351_20201110,27351,2020-11-10,Azot,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27354_20201110,27354,2020-11-10,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.29,1.29,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27354_20201110,27354,2020-11-10,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,04.Тра,4.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27616_20201019,27616,2020-10-19,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27616_20201208,27616,2020-12-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27620_20201027,27620,2020-10-27,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27620_20201027,27620,2020-10-27,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.46,1.46,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27622_20201012,27622,2020-10-12,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27622_20201116,27622,2020-11-16,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27622_20201116,27622,2020-11-16,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27622_20201116,27622,2020-11-16,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.29,1.29,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27632_20201007,27632,2020-10-07,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27632_20201112,27632,2020-11-12,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27632_20201112,27632,2020-11-12,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27632_20201209,27632,2020-12-09,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27632_20201209,27632,2020-12-09,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,08.Тра,8.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27632_20201209,27632,2020-12-09,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27769_20201007,27769,2020-10-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.26,1.26,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27769_20201007,27769,2020-10-07,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Тра,11.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27769_20201104,27769,2020-11-04,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,07.Кві,7.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27769_20201104,27769,2020-11-04,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27769_20201104,27769,2020-11-04,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,12.Кві,12.04,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27806_20201020,27806,2020-10-20,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,05.Тра,5.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27806_20201116,27806,2020-11-16,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27806_20201116,27806,2020-11-16,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27847_20201104,27847,2020-11-04,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,19.Тра,19.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27849_20201007,27849,2020-10-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.28,1.28,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27851_20201104,27851,2020-11-04,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26950_20201112,26950,2020-11-12,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Бер.77,3.77,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_26950_20201112,26950,2020-11-12,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Тра,14.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27003_20201020,27003,2020-10-20,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27068_20201008,27068,2020-10-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.54,3.54,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27068_20201008,27068,2020-10-08,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Сер,10.08,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27233_20201214,27233,2020-12-14,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27314_20201005,27314,2020-10-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лип.96,7.96,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27314_20201202,27314,2020-12-02,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27315_20201005,27315,2020-10-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лип.54,7.54,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27315_20201102,27315,2020-11-02,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27315_20201102,27315,2020-11-02,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27315_20201202,27315,2020-12-02,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27316_20201102,27316,2020-11-02,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27317_20201005,27317,2020-10-05,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,Січ.49,1.49,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27317_20201202,27317,2020-12-02,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лис.42,11.42,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
SWM_27318_20201102,27318,2020-11-02,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.46,1.46,MMM.YY → month.decimal_digits,2020-10-01_2020-12-31_output,deterministically_corrected
